"","X..","X.DateOccur.","X.Count.","X.Crime.","X.District.","X.Neighborhood.","X.XCoord.","X.YCoord."
"35125","""35125""","""08/26/2015 11:18""",1,151110,6,56,894483.6,1032703
"35126","""35126""","""08/26/2015 11:55""",1,130000,5,54,891129.1,1028936
"35127","""35127""","""08/26/2015 12:00""",1,65701,5,53,887950,1027523
"35128","""35128""","""08/26/2015 12:00""",1,112010,6,69,898040.4,1037057
"35129","""35129""","""08/26/2015 13:00""",1,71013,4,36,901349.4,1018193
"35130","""35130""","""08/26/2015 13:00""",1,67601,5,49,883863.3,1027063
"35131","""35131""","""08/26/2015 13:00""",1,51312,5,48,882383.8,1029550
"35132","""35132""","""08/26/2015 18:00""",1,69702,2,9,874982.4,1008196
"35133","""35133""","""08/26/2015 19:30""",1,262100,1,6,883710.4,1000838
"35134","""35134""","""08/27/2014 22:00""",1,65701,1,17,894723.3,996504.8
"35135","""35135""","""08/27/2015 06:00""",1,51322,4,36,904545.1,1018315
"35136","""35136""","""08/27/2015 06:45""",1,241100,4,36,904517.3,1018616
"35137","""35137""","""08/27/2015 07:30""",1,91113,4,36,904990.8,1018745
"35138","""35138""","""08/27/2015 09:00""",1,264100,6,74,896464.5,1048407
"35139","""35139""","""08/27/2015 15:17""",1,112010,2,15,886045.3,1008369
"35140","""35140""","""08/27/2015 17:15""",1,266999,4,59,898977,1025706
"35141","""35141""","""08/27/2015 18:00""",1,69702,6,74,894552.4,1048481
"35142","""35142""","""08/27/2015 18:00""",1,65701,2,41,881080.9,1016664
"35143","""35143""","""08/27/2015 19:30""",1,69702,5,50,882192.9,1034944
"35144","""35144""","""08/27/2015 22:00""",1,69602,5,52,888229.9,1031855
"35145","""35145""","""08/27/2015 23:00""",1,142320,6,69,895742.9,1034152
"35146","""35146""","""08/27/2015 23:10""",1,130000,4,61,902547.3,1023779
"35147","""35147""","""08/28/2015 07:30""",1,71013,5,48,880273.4,1033004
"35148","""35148""","""08/28/2015 11:30""",1,265321,2,29,894852.6,1015265
"35149","""35149""","""08/28/2015 12:00""",1,67601,3,30,0,0
"35150","""35150""","""08/28/2015 12:00""",-1,51322,3,30,0,0
"35151","""35151""","""08/28/2015 13:00""",1,64711,5,47,882204.2,1026158
"35152","""35152""","""08/28/2015 15:30""",1,182260,3,25,895485.7,1008063
"35153","""35153""","""08/28/2015 16:00""",1,69602,1,16,893203,997173.1
"35154","""35154""","""08/28/2015 16:00""",1,182130,6,74,896466.4,1048082
"35155","""35155""","""08/28/2015 16:38""",1,264100,1,5,888657.1,998531.9
"35156","""35156""","""08/28/2015 18:00""",1,51312,4,59,901404.9,1021953
"35157","""35157""","""08/28/2015 20:30""",1,241100,4,36,903703.7,1019090
"35158","""35158""","""08/28/2015 20:40""",1,36421,6,56,897215,1031689
"35159","""35159""","""08/28/2015 20:44""",1,63701,1,1,888490.9,992015.3
"35160","""35160""","""08/28/2015 21:00""",1,69702,0,0,0,0
"35161","""35161""","""08/28/2015 21:00""",1,64711,5,38,889496.1,1025019
"35162","""35162""","""08/28/2015 21:15""",1,130000,1,4,0,0
"35163","""35163""","""08/28/2015 21:15""",-1,182130,1,4,0,0
"35164","""35164""","""08/28/2015 21:58""",1,263299,6,69,895152.2,1037234
"35165","""35165""","""08/28/2015 23:55""",1,91113,2,15,885287.7,1004800
"35166","""35166""","""08/29/2015 01:00""",1,142320,4,36,905551.1,1019243
"35167","""35167""","""08/29/2015 01:00""",-1,31111,4,60,0,0
"35168","""35168""","""08/29/2015 02:50""",1,44013,4,35,0,0
"35169","""35169""","""08/29/2015 02:50""",-1,91113,4,35,0,0
"35170","""35170""","""08/29/2015 07:41""",1,115400,2,14,884982.9,1005533
"35171","""35171""","""08/29/2015 09:11""",1,115400,2,9,872572.6,1005248
"35172","""35172""","""08/29/2015 11:28""",1,241100,1,1,891536.7,995830.5
"35173","""35173""","""08/29/2015 12:00""",1,65701,6,56,898846.8,1029826
"35174","""35174""","""08/29/2015 12:50""",1,65701,6,79,899571.8,1044964
"35175","""35175""","""08/29/2015 13:00""",1,51330,3,16,895832.6,1002408
"35176","""35176""","""08/29/2015 13:00""",1,69702,4,77,895857.6,1023847
"35177","""35177""","""08/29/2015 14:02""",1,51322,2,15,891639.4,1004104
"35178","""35178""","""08/29/2015 14:22""",1,115400,1,1,888369.9,991903
"35179","""35179""","""08/29/2015 15:00""",1,64701,6,55,892420.8,1034330
"35180","""35180""","""08/29/2015 15:00""",1,51312,2,15,890534.8,1006316
"35181","""35181""","""08/29/2015 15:00""",1,51122,6,76,889710.8,1045956
"35182","""35182""","""08/29/2015 17:00""",1,69602,6,79,899311.1,1054075
"35183","""35183""","""08/29/2015 17:30""",1,142320,4,36,903669,1020331
"35184","""35184""","""08/29/2015 17:44""",1,265321,2,82,882845.3,1019615
"35185","""35185""","""08/29/2015 18:05""",1,142320,1,7,884071.6,1001923
"35186","""35186""","""08/29/2015 19:00""",1,142320,4,77,898673.6,1022154
"35187","""35187""","""08/29/2015 20:47""",1,43014,5,58,893416.2,1026881
"35188","""35188""","""08/29/2015 20:47""",1,43011,5,58,893416.2,1026881
"35189","""35189""","""08/29/2015 20:47""",1,43011,5,58,893416.2,1026881
"35190","""35190""","""08/29/2015 20:50""",1,142320,5,48,0,0
"35191","""35191""","""08/29/2015 20:50""",-1,51230,5,48,0,0
"35192","""35192""","""08/29/2015 21:00""",1,41012,4,65,903427.6,1029157
"35193","""35193""","""08/29/2015 22:40""",1,31112,4,37,896073.6,1019677
"35194","""35194""","""08/30/2015 00:41""",1,266999,5,78,883723.4,1031194
"35195","""35195""","""08/30/2015 00:41""",1,41201,5,48,883723.4,1031194
"35196","""35196""","""08/30/2015 00:41""",1,41201,5,48,883723.4,1031194
"35197","""35197""","""08/30/2015 04:00""",1,21000,0,0,0,0
"35198","""35198""","""08/30/2015 07:00""",1,51322,1,5,887612.3,1000569
"35199","""35199""","""08/30/2015 09:15""",1,115400,3,16,897890.5,1001421
"35200","""35200""","""08/30/2015 10:57""",1,182130,2,15,888024.2,1004480
"35201","""35201""","""08/30/2015 11:38""",1,69602,1,1,891588,995294
"35202","""35202""","""08/30/2015 12:00""",1,51322,2,9,878756.4,1005556
"35203","""35203""","""08/30/2015 13:48""",1,115100,2,15,892690.3,1003827
"35204","""35204""","""08/30/2015 13:50""",1,250000,3,26,894640.4,1012980
"35205","""35205""","""08/30/2015 17:00""",1,266999,3,25,893788.8,1005469
"35206","""35206""","""08/30/2015 18:00""",1,51322,1,17,895280.5,997777.3
"35207","""35207""","""08/30/2015 18:00""",1,71040,6,55,891353.9,1033499
"35208","""35208""","""08/30/2015 19:00""",1,65701,6,74,895939.6,1051143
"35209","""35209""","""08/30/2015 19:01""",1,31421,2,9,879649.6,1008791
"35210","""35210""","""08/30/2015 19:30""",1,266999,2,15,886045.3,1008369
"35211","""35211""","""08/30/2015 19:35""",1,31111,4,35,910708.3,1018398
"35212","""35212""","""08/30/2015 19:45""",1,91113,5,78,881512.3,1032995
"35213","""35213""","""08/30/2015 19:50""",1,64601,4,59,899992.1,1026442
"35214","""35214""","""08/30/2015 20:30""",1,65601,1,1,886223.6,989729.1
"35215","""35215""","""08/30/2015 21:00""",1,65701,3,23,900489.4,1010611
"35216","""35216""","""08/30/2015 21:40""",1,65701,4,59,901199.4,1029504
"35217","""35217""","""08/30/2015 21:45""",1,265321,4,36,904169.6,1019938
"35218","""35218""","""08/31/2015 00:01""",1,51312,3,18,898512.7,1001241
"35219","""35219""","""08/31/2015 00:10""",1,142320,1,17,894503.4,997314.8
"35220","""35220""","""08/31/2015 03:00""",-1,41014,6,72,890596.2,1044470
"35221","""35221""","""08/31/2015 05:00""",1,69702,2,8,877585.7,997225.1
"35222","""35222""","""08/31/2015 07:00""",1,51322,2,8,879109.3,1001254
"35223","""35223""","""08/31/2015 08:00""",1,65701,6,70,884951.2,1039990
"35224","""35224""","""08/31/2015 09:23""",1,64701,2,81,889728.5,1009955
"35225","""35225""","""08/31/2015 10:30""",1,91113,4,60,904639.2,1024058
"35226","""35226""","""08/31/2015 10:30""",1,117000,6,76,890808.3,1045867
"35227","""35227""","""08/31/2015 10:30""",1,91113,4,60,904639.2,1024058
"35228","""35228""","""08/31/2015 10:39""",1,264100,1,16,893335.8,996344.2
"35229","""35229""","""08/31/2015 11:40""",1,142320,3,25,896867.1,1009094
"35230","""35230""","""08/31/2015 12:20""",1,64601,4,35,910107.5,1018787
"35231","""35231""","""08/31/2015 13:00""",1,67701,5,50,882911.4,1035173
"35232","""35232""","""08/31/2015 13:00""",1,51312,6,72,890499.5,1043407
"35233","""35233""","""08/31/2015 13:21""",1,182130,1,16,893116.6,1003102
"35234","""35234""","""08/31/2015 13:29""",1,182400,2,15,893008.3,1005838
"35235","""35235""","""08/31/2015 13:30""",1,64601,4,77,897537.2,1021448
"35236","""35236""","""08/31/2015 14:00""",1,51312,1,16,892834.7,999121.4
"35237","""35237""","""08/31/2015 14:05""",1,182130,3,25,893829,1007322
"35238","""35238""","""08/31/2015 15:26""",1,265321,2,43,875333.6,1017136
"35239","""35239""","""08/31/2015 15:57""",1,265321,1,4,885448,993919.7
"35240","""35240""","""08/31/2015 16:30""",1,117000,6,69,898630.3,1036933
"35241","""35241""","""08/31/2015 16:30""",1,266999,2,10,877121.1,1013930
"35242","""35242""","""08/31/2015 16:30""",-1,117000,6,69,898630.3,1036933
"35243","""35243""","""08/31/2015 16:55""",1,142320,3,19,893520.9,1004111
"35244","""35244""","""08/31/2015 17:00""",1,51322,2,27,890982.6,1011529
"35245","""35245""","""08/31/2015 17:00""",1,64701,4,77,896832.8,1021360
"35246","""35246""","""08/31/2015 18:00""",1,64711,2,8,878807.9,1001621
"35247","""35247""","""08/31/2015 18:00""",1,67701,3,32,902239.6,1013849
"35248","""35248""","""08/31/2015 18:30""",1,51212,2,8,878272.9,1002225
"35249","""35249""","""08/31/2015 18:35""",1,265321,4,65,907285.1,1027683
"35250","""35250""","""08/31/2015 19:00""",1,51212,2,8,878807.9,1001621
"35251","""35251""","""08/31/2015 19:00""",1,67701,2,7,879568.8,1004479
"35252","""35252""","""08/31/2015 19:08""",1,63701,5,38,888225.8,1022710
"35253","""35253""","""08/31/2015 19:10""",1,264100,2,27,889782.9,1011206
"35254","""35254""","""08/31/2015 19:30""",1,73340,2,14,880725.8,1008972
"35255","""35255""","""08/31/2015 19:30""",1,51312,6,69,893955.1,1033752
"35256","""35256""","""08/31/2015 20:00""",1,65701,1,2,887214.7,987638.4
"35257","""35257""","""08/31/2015 20:00""",1,69702,1,4,885016.6,992745.6
"35258","""35258""","""08/31/2015 20:00""",1,65701,1,16,890774.9,1002238
"35259","""35259""","""08/31/2015 20:00""",1,121000,4,35,908418.3,1015653
"35260","""35260""","""08/31/2015 20:40""",1,44013,2,39,890342.4,1017722
"35261","""35261""","""08/31/2015 21:00""",1,142320,5,38,887721.4,1025815
"35262","""35262""","""08/31/2015 21:00""",1,64601,1,1,890022,992301
"35263","""35263""","""08/31/2015 21:00""",1,64711,2,14,880770.3,1005473
"35264","""35264""","""08/31/2015 21:30""",1,65701,4,37,899561.6,1020746
"35265","""35265""","""08/31/2015 22:00""",1,65701,4,35,906896.9,1019243
"35266","""35266""","""08/31/2015 22:00""",1,65601,5,57,895340.8,1029795
"35267","""35267""","""08/31/2015 22:30""",1,71013,3,21,904315.9,1008975
"35268","""35268""","""08/31/2015 23:00""",1,71013,5,38,889838.6,1024327
"35269","""35269""","""09/01/2015 00:05""",1,91114,6,83,898354.6,1032946
"35270","""35270""","""09/01/2015 00:07""",1,41011,3,19,895131.2,1003435
"35271","""35271""","""09/01/2015 00:07""",1,41011,3,19,895131.2,1003435
"35272","""35272""","""09/01/2015 00:13""",1,265321,4,35,906567.2,1018060
"35273","""35273""","""09/01/2015 00:24""",1,52212,6,68,900278.2,1034280
"35274","""35274""","""09/01/2015 01:00""",1,31111,5,47,882158.1,1024891
"35275","""35275""","""09/01/2015 02:00""",1,71030,6,68,899703.7,1035294
"35276","""35276""","""09/01/2015 02:00""",1,91114,1,1,893915.3,993888.3
"35277","""35277""","""09/01/2015 02:00""",1,152200,1,5,887304.2,1000484
"35278","""35278""","""09/01/2015 02:15""",1,91113,3,21,906483.4,1012252
"35279","""35279""","""09/01/2015 03:30""",1,142320,3,30,894460.1,1005203
"35280","""35280""","""09/01/2015 03:42""",1,32311,5,52,888211.9,1033126
"35281","""35281""","""09/01/2015 05:00""",1,71013,1,6,883836.3,1001294
"35282","""35282""","""09/01/2015 05:30""",1,265321,2,15,893730.7,1008207
"35283","""35283""","""09/01/2015 06:00""",1,51112,3,19,897002.4,1005341
"35284","""35284""","""09/01/2015 06:00""",1,67701,1,16,891073.2,1003354
"35285","""35285""","""09/01/2015 06:20""",1,91113,4,35,907779.2,1018012
"35286","""35286""","""09/01/2015 07:00""",1,63701,3,25,893788.8,1005469
"35287","""35287""","""09/01/2015 07:14""",1,71013,1,6,883856.1,999744.9
"35288","""35288""","""09/01/2015 07:25""",1,241100,6,71,894519.8,1040731
"35289","""35289""","""09/01/2015 07:50""",1,91114,6,68,899603.6,1033939
"35290","""35290""","""09/01/2015 08:00""",1,69702,4,65,905589.1,1029196
"35291","""35291""","""09/01/2015 08:00""",1,91113,1,2,888640.9,988708.4
"35292","""35292""","""09/01/2015 08:00""",1,67701,1,2,888311.6,989833.9
"35293","""35293""","""09/01/2015 08:00""",1,91113,1,2,888640.9,988708.4
"35294","""35294""","""09/01/2015 08:00""",1,142320,4,36,906055.1,1017127
"35295","""35295""","""09/01/2015 08:00""",1,265321,5,56,891739.5,1030207
"35296","""35296""","""09/01/2015 08:00""",1,265321,2,82,883092.8,1019312
"35297","""35297""","""09/01/2015 08:00""",1,69702,5,48,879842.8,1032097
"35298","""35298""","""09/01/2015 08:15""",1,265321,3,32,900236.9,1014178
"35299","""35299""","""09/01/2015 08:30""",1,51130,6,74,894198.1,1049198
"35300","""35300""","""09/01/2015 08:50""",1,71013,3,16,895194.4,1000472
"35301","""35301""","""09/01/2015 08:50""",-1,71013,3,16,895194.4,1000472
"35302","""35302""","""09/01/2015 09:00""",1,64601,5,38,892888.1,1021231
"35303","""35303""","""09/01/2015 09:30""",1,51322,1,17,895866.8,998833.9
"35304","""35304""","""09/01/2015 09:35""",1,182400,4,35,907512.3,1019461
"35305","""35305""","""09/01/2015 10:00""",1,65701,6,72,890886.3,1043677
"35306","""35306""","""09/01/2015 10:00""",1,51112,1,6,882718,998627.2
"35307","""35307""","""09/01/2015 10:00""",1,71040,4,36,906440.1,1019959
"35308","""35308""","""09/01/2015 10:05""",1,182250,1,3,890481.1,996649.1
"35309","""35309""","""09/01/2015 10:13""",1,142320,4,59,901706.7,1024329
"35310","""35310""","""09/01/2015 10:15""",1,182130,1,5,887450.1,1002158
"35311","""35311""","""09/01/2015 10:30""",1,64701,2,43,878450.1,1015037
"35312","""35312""","""09/01/2015 10:35""",1,65701,5,78,881539.9,1034740
"35313","""35313""","""09/01/2015 10:45""",1,69702,4,59,899218.1,1027145
"35314","""35314""","""09/01/2015 10:45""",1,241100,4,37,895981.3,1020966
"35315","""35315""","""09/01/2015 11:00""",1,51322,5,55,889546.3,1032506
"35316","""35316""","""09/01/2015 11:00""",1,64711,4,65,905042.1,1028872
"35317","""35317""","""09/01/2015 11:01""",1,71030,5,50,884714.6,1038923
"35318","""35318""","""09/01/2015 11:30""",1,65701,5,57,896585.6,1028993
"35319","""35319""","""09/01/2015 11:39""",1,265321,4,35,909558.1,1016777
"35320","""35320""","""09/01/2015 12:00""",1,115400,2,12,882724.3,1014038
"35321","""35321""","""09/01/2015 12:00""",1,67701,5,52,889128.1,1032112
"35322","""35322""","""09/01/2015 12:05""",1,142320,5,78,881724.5,1034451
"35323","""35323""","""09/01/2015 12:25""",1,31422,1,1,888490,992015.8
"35324","""35324""","""09/01/2015 12:30""",1,51112,4,62,908962.1,1019913
"35325","""35325""","""09/01/2015 12:42""",1,64701,4,37,892624.1,1017847
"35326","""35326""","""09/01/2015 13:00""",1,51130,6,71,895379.6,1040355
"35327","""35327""","""09/01/2015 13:00""",1,51112,3,23,900025.8,1011649
"35328","""35328""","""09/01/2015 13:15""",1,265321,1,1,888490.9,992015.3
"35329","""35329""","""09/01/2015 13:30""",1,182400,5,53,889584.4,1027609
"35330","""35330""","""09/01/2015 13:45""",1,64601,4,36,903219.7,1019598
"35331","""35331""","""09/01/2015 13:45""",1,91113,5,38,888603,1023247
"35332","""35332""","""09/01/2015 14:10""",1,71040,5,78,882296.1,1034238
"35333","""35333""","""09/01/2015 14:20""",1,101000,2,29,894308.4,1013800
"35334","""35334""","""09/01/2015 14:30""",1,265321,4,59,902099,1029127
"35335","""35335""","""09/01/2015 14:30""",1,265321,6,76,888815.8,1043743
"35336","""35336""","""09/01/2015 14:49""",1,151110,6,68,899965.4,1034056
"35337","""35337""","""09/01/2015 14:50""",1,64601,4,35,907003.4,1019090
"35338","""35338""","""09/01/2015 15:00""",1,64701,2,14,884997.6,1006952
"35339","""35339""","""09/01/2015 15:00""",1,264100,2,27,893319.1,1011437
"35340","""35340""","""09/01/2015 15:15""",1,63701,2,7,879068.6,1003551
"35341","""35341""","""09/01/2015 15:15""",1,250000,4,35,907508.1,1018970
"35342","""35342""","""09/01/2015 15:15""",1,265321,6,55,890849.3,1034557
"35343","""35343""","""09/01/2015 15:49""",1,265321,3,21,904608.9,1010253
"35344","""35344""","""09/01/2015 15:50""",1,142320,4,61,906523.9,1021998
"35345","""35345""","""09/01/2015 16:00""",1,72113,4,35,909185.8,1016915
"35346","""35346""","""09/01/2015 16:00""",1,65701,6,72,891641.3,1042360
"35347","""35347""","""09/01/2015 16:08""",1,112020,4,36,903934.5,1019898
"35348","""35348""","""09/01/2015 16:10""",1,265321,6,69,895788.4,1037276
"35349","""35349""","""09/01/2015 16:17""",1,182130,1,1,893098.5,995140.6
"35350","""35350""","""09/01/2015 16:20""",1,51122,6,69,895517.4,1037088
"35351","""35351""","""09/01/2015 16:25""",1,91303,6,71,893272.1,1039287
"35352","""35352""","""09/01/2015 16:30""",1,91113,4,35,906343.9,1016785
"35353","""35353""","""09/01/2015 16:30""",1,65701,3,22,900130.7,1005162
"35354","""35354""","""09/01/2015 16:30""",1,91113,4,35,906343.9,1016785
"35355","""35355""","""09/01/2015 16:30""",1,142320,3,30,895120.4,1005448
"35356","""35356""","""09/01/2015 16:30""",1,71030,5,38,892146.4,1020235
"35357","""35357""","""09/01/2015 16:43""",1,103000,5,38,887462.1,1026087
"35358","""35358""","""09/01/2015 16:50""",1,241100,0,0,0,0
"35359","""35359""","""09/01/2015 17:00""",1,65701,3,22,899389,1006108
"35360","""35360""","""09/01/2015 17:00""",1,67701,5,38,888299.1,1022255
"35361","""35361""","""09/01/2015 17:00""",1,142320,1,1,890271.1,992398
"35362","""35362""","""09/01/2015 17:00""",1,69602,1,16,891193.5,1003520
"35363","""35363""","""09/01/2015 17:00""",1,142320,4,77,898628.4,1023257
"35364","""35364""","""09/01/2015 17:00""",-1,69602,1,16,891193.5,1003520
"35365","""35365""","""09/01/2015 17:05""",1,142320,6,79,899461.2,1045874
"35366","""35366""","""09/01/2015 17:30""",1,64701,4,77,897204.3,1023565
"35367","""35367""","""09/01/2015 17:30""",1,71013,3,24,897623.5,1010397
"35368","""35368""","""09/01/2015 17:58""",1,265321,4,36,900777.1,1017276
"35369","""35369""","""09/01/2015 18:00""",1,91114,4,36,902918.5,1017646
"35370","""35370""","""09/01/2015 18:00""",1,265321,4,67,902099.3,1030885
"35371","""35371""","""09/01/2015 18:00""",1,51322,6,69,892371.9,1035493
"35372","""35372""","""09/01/2015 18:00""",1,71013,4,35,907004.9,1015854
"35373","""35373""","""09/01/2015 18:00""",1,52212,5,53,888420.4,1030180
"35374","""35374""","""09/01/2015 18:00""",1,51212,2,27,892592,1013052
"35375","""35375""","""09/01/2015 18:03""",1,182400,4,35,906484.2,1017763
"35376","""35376""","""09/01/2015 18:10""",1,65701,4,35,908728.6,1017711
"35377","""35377""","""09/01/2015 18:10""",1,265321,3,16,893780.9,1003174
"35378","""35378""","""09/01/2015 18:10""",1,250000,4,35,907004.9,1015854
"35379","""35379""","""09/01/2015 18:15""",1,130000,4,59,899103.1,1025935
"35380","""35380""","""09/01/2015 18:29""",1,265321,6,71,893942.7,1039646
"35381","""35381""","""09/01/2015 18:30""",1,71040,1,7,882166.5,1003797
"35382","""35382""","""09/01/2015 19:00""",1,64701,4,35,906896.9,1019243
"35383","""35383""","""09/01/2015 19:00""",1,71030,3,21,905084.8,1010472
"35384","""35384""","""09/01/2015 19:00""",1,51322,2,10,875908.3,1011297
"35385","""35385""","""09/01/2015 19:05""",1,229999,4,36,906350.2,1018985
"35386","""35386""","""09/01/2015 19:25""",1,130000,3,30,894958.6,1005331
"35387","""35387""","""09/01/2015 19:30""",1,71040,2,8,876040.1,1001580
"35388","""35388""","""09/01/2015 19:30""",1,43015,6,69,894346.7,1034238
"35389","""35389""","""09/01/2015 19:30""",1,43025,6,69,894346.7,1034238
"35390","""35390""","""09/01/2015 19:30""",1,43025,6,69,894346.7,1034238
"35391","""35391""","""09/01/2015 19:39""",1,182130,3,33,904245.2,1013903
"35392","""35392""","""09/01/2015 19:44""",1,229999,4,35,908024.9,1017116
"35393","""35393""","""09/01/2015 20:00""",1,142320,6,79,901105.2,1037720
"35394","""35394""","""09/01/2015 20:00""",1,67701,3,19,893855.2,1004725
"35395","""35395""","""09/01/2015 20:00""",1,64711,2,8,879027,1001451
"35396","""35396""","""09/01/2015 20:00""",1,69702,5,38,887950.6,1020751
"35397","""35397""","""09/01/2015 20:00""",1,31112,6,76,890096.2,1048440
"35398","""35398""","""09/01/2015 20:00""",1,64701,2,14,885182.4,1007080
"35399","""35399""","""09/01/2015 20:00""",1,64711,2,8,877712.5,1000006
"35400","""35400""","""09/01/2015 20:00""",1,142320,3,25,896159.8,1007468
"35401","""35401""","""09/01/2015 20:00""",1,142320,2,15,891933.8,1003920
"35402","""35402""","""09/01/2015 20:00""",1,21000,4,36,0,0
"35403","""35403""","""09/01/2015 20:00""",1,65601,4,61,906801.9,1020640
"35404","""35404""","""09/01/2015 20:00""",-1,31112,6,76,890096.2,1048440
"35405","""35405""","""09/01/2015 20:00""",-1,69702,5,38,887950.6,1020751
"35406","""35406""","""09/01/2015 20:04""",1,91114,6,73,893882.9,1049564
"35407","""35407""","""09/01/2015 20:45""",1,31111,5,55,889376.6,1032212
"35408","""35408""","""09/01/2015 20:50""",1,71013,1,5,887104.4,1002829
"35409","""35409""","""09/01/2015 21:00""",1,64701,4,60,904418.8,1025992
"35410","""35410""","""09/01/2015 21:00""",1,266510,3,24,897916.5,1008451
"35411","""35411""","""09/01/2015 21:30""",1,65701,3,22,900720.8,1008597
"35412","""35412""","""09/01/2015 21:30""",1,64711,2,8,877663,999842.1
"35413","""35413""","""09/01/2015 21:30""",1,51222,4,35,907003.4,1019090
"35414","""35414""","""09/01/2015 21:33""",1,10000,6,74,895760.5,1049366
"35415","""35415""","""09/01/2015 22:00""",1,71030,2,8,877912.1,1002473
"35416","""35416""","""09/01/2015 22:00""",1,64701,4,35,908773.8,1015571
"35417","""35417""","""09/01/2015 22:00""",1,142320,6,64,904375.3,1035858
"35418","""35418""","""09/01/2015 22:30""",1,241100,6,76,888154.1,1044232
"35419","""35419""","""09/01/2015 22:31""",1,42011,6,71,894542.1,1038824
"35420","""35420""","""09/01/2015 22:31""",1,266999,6,71,894542.1,1038824
"35421","""35421""","""09/01/2015 23:00""",1,64701,2,7,880356.2,1002258
"35422","""35422""","""09/01/2015 23:00""",1,64701,2,8,878574.3,998522.1
"35423","""35423""","""09/01/2015 23:00""",1,64701,2,8,878591.9,998639.8
"35424","""35424""","""09/01/2015 23:00""",1,265321,6,68,0,0
"35425","""35425""","""09/01/2015 23:00""",1,64601,2,8,878591.9,998639.8
"35426","""35426""","""09/01/2015 23:24""",1,64701,2,14,879802.3,1005807
"35427","""35427""","""09/01/2015 23:30""",1,151130,5,50,889036.4,1035918
"35428","""35428""","""09/02/2015 00:01""",1,64701,2,14,884668.3,1006696
"35429","""35429""","""09/02/2015 00:01""",1,182130,6,74,894724.3,1051939
"35430","""35430""","""09/02/2015 00:02""",1,241100,6,69,893719.8,1036119
"35431","""35431""","""09/02/2015 00:10""",1,142320,5,38,894188.9,1021725
"35432","""35432""","""09/02/2015 00:15""",1,31111,5,78,886073.3,1031181
"35433","""35433""","""09/02/2015 00:35""",1,263820,4,35,908438.1,1017047
"35434","""35434""","""09/02/2015 00:55""",1,91114,1,16,891673.9,998854
"35435","""35435""","""09/02/2015 01:00""",1,65701,3,30,897201.3,1006459
"35436","""35436""","""09/02/2015 01:03""",1,71030,2,7,880672.8,1004182
"35437","""35437""","""09/02/2015 01:27""",1,263820,2,8,877619.9,1001088
"35438","""35438""","""09/02/2015 01:40""",1,31111,4,36,904081.3,1018439
"35439","""35439""","""09/02/2015 01:52""",1,64601,4,35,909672.4,1017467
"35440","""35440""","""09/02/2015 01:58""",1,83000,1,16,892637.6,1000768
"35441","""35441""","""09/02/2015 01:58""",-1,83000,1,16,892637.6,1000768
"35442","""35442""","""09/02/2015 02:05""",1,41011,6,56,896161.2,1030090
"35443","""35443""","""09/02/2015 02:05""",1,41011,6,56,896161.2,1030090
"35444","""35444""","""09/02/2015 03:00""",1,43011,6,56,898343.4,1029316
"35445","""35445""","""09/02/2015 03:30""",1,41011,5,38,888299.1,1022255
"35446","""35446""","""09/02/2015 04:32""",1,142320,5,78,882249,1033831
"35447","""35447""","""09/02/2015 05:30""",1,65601,5,58,892782.4,1024818
"35448","""35448""","""09/02/2015 05:30""",1,64601,5,50,886088.1,1031783
"35449","""35449""","""09/02/2015 06:30""",1,64601,2,82,882407.4,1019482
"35450","""35450""","""09/02/2015 06:45""",1,51112,6,72,892236.4,1045054
"35451","""35451""","""09/02/2015 06:45""",1,67701,4,64,905851.1,1034843
"35452","""35452""","""09/02/2015 07:00""",1,43015,3,19,897750.3,1004860
"35453","""35453""","""09/02/2015 07:00""",1,65701,5,46,881092.3,1026241
"35454","""35454""","""09/02/2015 07:00""",1,265321,4,35,908187.4,1018534
"35455","""35455""","""09/02/2015 07:30""",1,64711,5,38,889204.7,1022943
"35456","""35456""","""09/02/2015 07:40""",1,265321,6,71,894241,1039213
"35457","""35457""","""09/02/2015 07:58""",1,266510,1,17,894048.8,995315.1
"35458","""35458""","""09/02/2015 08:00""",1,51112,5,56,893351.9,1031203
"35459","""35459""","""09/02/2015 08:00""",1,142320,1,2,888457.8,988387.7
"35460","""35460""","""09/02/2015 08:00""",1,51112,3,18,900080.8,1001996
"35461","""35461""","""09/02/2015 08:00""",1,51312,1,1,891535.1,994151.6
"35462","""35462""","""09/02/2015 08:15""",1,266510,5,52,887176.4,1031608
"35463","""35463""","""09/02/2015 08:15""",1,64701,4,36,906389.8,1018559
"35464","""35464""","""09/02/2015 08:20""",1,182400,4,59,899611.2,1030255
"35465","""35465""","""09/02/2015 08:30""",1,182130,6,74,897726.6,1047469
"35466","""35466""","""09/02/2015 08:30""",1,65701,5,38,890144.2,1024663
"35467","""35467""","""09/02/2015 08:30""",1,266510,5,57,895393.1,1029445
"35468","""35468""","""09/02/2015 09:00""",1,51112,5,51,887175.9,1029059
"35469","""35469""","""09/02/2015 09:00""",1,103000,6,74,898564.8,1045187
"35470","""35470""","""09/02/2015 09:19""",1,265321,5,38,887980.6,1024172
"35471","""35471""","""09/02/2015 09:45""",1,241100,5,38,889537.3,1021388
"35472","""35472""","""09/02/2015 09:51""",1,121000,4,37,901817.8,1019651
"35473","""35473""","""09/02/2015 10:00""",1,241100,4,65,905806.8,1028965
"35474","""35474""","""09/02/2015 10:15""",1,69602,4,37,896530.1,1021053
