"","DBN","Grade","Year","Category","Number.Tested","Mean.Scale.Score","L1Num","L1Pct","L2Num","L2Pct","L3Num","L3Pct","L4Num","L4Pct","L34Num","L34Pct"
"19484","21K095","3",2006,"All Students",117,"681","12","10.3","17","14.5","54","46.2","34","29.1","88","75.2"
"19485","21K095","3",2007,"All Students",107,"690","6","5.6","16","15","45","42.1","40","37.4","85","79.4"
"19486","21K095","3",2008,"All Students",136,"690","6","4.4","13","9.6","72","52.9","45","33.1","117","86"
"19487","21K095","3",2009,"All Students",118,"684","0","0","13","11","81","68.6","24","20.3","105","89"
"19488","21K095","3",2010,"All Students",120,"685","22","18.3","37","30.8","42","35","19","15.8","61","50.8"
"19489","21K095","3",2011,"All Students",115,"686","11","9.6","41","35.7","51","44.3","12","10.4","63","54.8"
"19490","21K095","3",2012,"All Students",124,"689","17","13.7","32","25.8","48","38.7","27","21.8","75","60.5"
"19491","21K095","4",2006,"All Students",123,"680","8","6.5","18","14.6","62","50.4","35","28.5","97","78.9"
"19492","21K095","4",2007,"All Students",108,"686","7","6.5","14","13","53","49.1","34","31.5","87","80.6"
"19493","21K095","4",2008,"All Students",111,"674","9","8.1","24","21.6","44","39.6","34","30.6","78","70.3"
"19494","21K095","4",2009,"All Students",148,"682","16","10.8","16","10.8","69","46.6","47","31.8","116","78.4"
"19495","21K095","4",2010,"All Students",126,"689","10","7.9","42","33.3","35","27.8","39","31","74","58.7"
"19496","21K095","4",2011,"All Students",117,"686","11","9.4","39","33.3","37","31.6","30","25.6","67","57.3"
"19497","21K095","4",2012,"All Students",110,"684","7","6.4","36","32.7","36","32.7","31","28.2","67","60.9"
"19498","21K095","5",2006,"All Students",114,"675","8","7","22","19.3","53","46.5","31","27.2","84","73.7"
"19499","21K095","5",2007,"All Students",121,"687","6","5","15","12.4","58","47.9","42","34.7","100","82.6"
"19500","21K095","5",2008,"All Students",114,"685","8","7","14","12.3","53","46.5","39","34.2","92","80.7"
"19501","21K095","5",2009,"All Students",110,"696","1","0.9","10","9.1","49","44.5","50","45.5","99","90"
"19502","21K095","5",2010,"All Students",133,"680","13","9.8","49","36.8","42","31.6","29","21.8","71","53.4"
"19503","21K095","5",2011,"All Students",111,"688","8","7.2","30","27","35","31.5","38","34.2","73","65.8"
"19504","21K095","5",2012,"All Students",108,"696","4","3.7","26","24.1","36","33.3","42","38.9","78","72.2"
"19505","21K095","6",2006,"All Students",59,"641","14","23.7","20","33.9","22","37.3","3","5.1","25","42.4"
"19506","21K095","6",2007,"All Students",58,"660","6","10.3","12","20.7","35","60.3","5","8.6","40","69"
"19507","21K095","6",2008,"All Students",66,"672","2","3","8","12.1","39","59.1","17","25.8","56","84.8"
"19508","21K095","6",2009,"All Students",54,"671","2","3.7","8","14.8","35","64.8","9","16.7","44","81.5"
"19509","21K095","6",2010,"All Students",55,"669","5","9.1","27","49.1","16","29.1","7","12.7","23","41.8"
"19510","21K095","6",2011,"All Students",69,"669","8","11.6","26","37.7","24","34.8","11","15.9","35","50.7"
"19511","21K095","6",2012,"All Students",61,"677","7","11.5","18","29.5","19","31.1","17","27.9","36","59"
"19512","21K095","7",2006,"All Students",58,"659","3","5.2","20","34.5","26","44.8","9","15.5","35","60.3"
"19513","21K095","7",2007,"All Students",46,"655","4","8.7","17","37","21","45.7","4","8.7","25","54.3"
"19514","21K095","7",2008,"All Students",55,"666","2","3.6","9","16.4","36","65.5","8","14.5","44","80"
"19515","21K095","7",2009,"All Students",60,"678","0","0","5","8.3","45","75","10","16.7","55","91.7"
"19516","21K095","7",2010,"All Students",54,"679","4","7.4","12","22.2","23","42.6","15","27.8","38","70.4"
"19517","21K095","7",2011,"All Students",56,"676","2","3.6","20","35.7","19","33.9","15","26.8","34","60.7"
"19518","21K095","7",2012,"All Students",57,"674","9","15.8","11","19.3","25","43.9","12","21.1","37","64.9"
"19519","21K095","8",2006,"All Students",42,"646","5","11.9","13","31","24","57.1","0","0","24","57.1"
"19520","21K095","8",2007,"All Students",62,"661","2","3.2","21","33.9","30","48.4","9","14.5","39","62.9"
"19521","21K095","8",2008,"All Students",45,"658","5","11.1","10","22.2","26","57.8","4","8.9","30","66.7"
"19522","21K095","8",2009,"All Students",55,"659","1","1.8","21","38.2","30","54.5","3","5.5","33","60"
"19523","21K095","8",2010,"All Students",59,"684","2","3.4","27","45.8","19","32.2","11","18.6","30","50.8"
"19524","21K095","8",2011,"All Students",51,"675","3","5.9","19","37.3","24","47.1","5","9.8","29","56.9"
"19525","21K095","8",2012,"All Students",55,"672","5","9.1","22","40","21","38.2","7","12.7","28","50.9"
"19526","21K095","All Grades",2006,"All Students",513,"","50","9.7","110","21.4","241","47","112","21.8","353","68.8"
"19527","21K095","All Grades",2007,"All Students",502,"","31","6.2","95","18.9","242","48.2","134","26.7","376","74.9"
"19528","21K095","All Grades",2008,"All Students",527,"","32","6.1","78","14.8","270","51.2","147","27.9","417","79.1"
"19529","21K095","All Grades",2009,"All Students",545,"","20","3.7","73","13.4","309","56.7","143","26.2","452","82.9"
"19530","21K095","All Grades",2010,"All Students",547,"","56","10.2","194","35.5","177","32.4","120","21.9","297","54.3"
"19531","21K095","All Grades",2011,"All Students",519,"682","43","8.3","175","33.7","190","36.6","111","21.4","301","58"
"19532","21K095","All Grades",2012,"All Students",515,"685","49","9.5","145","28.2","185","35.9","136","26.4","321","62.3"
"19533","21K096","6",2006,"All Students",383,"651","61","15.9","107","27.9","178","46.5","37","9.7","215","56.1"
"19534","21K096","6",2007,"All Students",340,"659","43","12.6","61","17.9","191","56.2","45","13.2","236","69.4"
"19535","21K096","6",2008,"All Students",348,"670","17","4.9","63","18.1","193","55.5","75","21.6","268","77"
"19536","21K096","6",2009,"All Students",322,"675","14","4.3","48","14.9","187","58.1","73","22.7","260","80.7"
"19537","21K096","6",2010,"All Students",243,"669","26","10.7","105","43.2","78","32.1","34","14","112","46.1"
"19538","21K096","6",2011,"All Students",210,"674","21","10","83","39.5","72","34.3","34","16.2","106","50.5"
"19539","21K096","6",2012,"All Students",226,"671","21","9.3","91","40.3","78","34.5","36","15.9","114","50.4"
"19540","21K096","7",2006,"All Students",464,"637","92","19.8","176","37.9","178","38.4","18","3.9","196","42.2"
"19541","21K096","7",2007,"All Students",373,"653","36","9.7","119","31.9","183","49.1","35","9.4","218","58.4"
"19542","21K096","7",2008,"All Students",321,"665","22","6.9","69","21.5","161","50.2","69","21.5","230","71.7"
"19543","21K096","7",2009,"All Students",373,"674","8","2.1","60","16.1","221","59.2","84","22.5","305","81.8"
"19544","21K096","7",2010,"All Students",318,"668","35","11","122","38.4","104","32.7","57","17.9","161","50.6"
"19545","21K096","7",2011,"All Students",256,"672","23","9","91","35.5","87","34","55","21.5","142","55.5"
"19546","21K096","7",2012,"All Students",218,"671","26","11.9","75","34.4","72","33","45","20.6","117","53.7"
"19547","21K096","8",2006,"All Students",422,"638","102","24.2","163","38.6","127","30.1","30","7.1","157","37.2"
"19548","21K096","8",2007,"All Students",449,"642","95","21.2","173","38.5","158","35.2","23","5.1","181","40.3"
"19549","21K096","8",2008,"All Students",390,"657","45","11.5","117","30","177","45.4","51","13.1","228","58.5"
"19550","21K096","8",2009,"All Students",374,"669","17","4.5","79","21.1","219","58.6","59","15.8","278","74.3"
"19551","21K096","8",2010,"All Students",404,"677","52","12.9","126","31.2","139","34.4","87","21.5","226","55.9"
"19552","21K096","8",2011,"All Students",336,"679","32","9.5","96","28.6","131","39","77","22.9","208","61.9"
"19553","21K096","8",2012,"All Students",257,"676","20","7.8","98","38.1","96","37.4","43","16.7","139","54.1"
"19554","21K096","All Grades",2006,"All Students",1269,"","255","20.1","446","35.1","483","38.1","85","6.7","568","44.8"
"19555","21K096","All Grades",2007,"All Students",1162,"","174","15","353","30.4","532","45.8","103","8.9","635","54.6"
"19556","21K096","All Grades",2008,"All Students",1059,"","84","7.9","249","23.5","531","50.1","195","18.4","726","68.6"
"19557","21K096","All Grades",2009,"All Students",1069,"","39","3.6","187","17.5","627","58.7","216","20.2","843","78.9"
"19558","21K096","All Grades",2010,"All Students",965,"","113","11.7","353","36.6","321","33.3","178","18.4","499","51.7"
"19559","21K096","All Grades",2011,"All Students",802,"675","76","9.5","270","33.7","290","36.2","166","20.7","456","56.9"
"19560","21K096","All Grades",2012,"All Students",701,"673","67","9.6","264","37.7","246","35.1","124","17.7","370","52.8"
"19561","21K097","3",2006,"All Students",129,"706","6","4.7","5","3.9","47","36.4","71","55","118","91.5"
"19562","21K097","3",2007,"All Students",116,"696","5","4.3","6","5.2","56","48.3","49","42.2","105","90.5"
"19563","21K097","3",2008,"All Students",113,"696","0","0","5","4.4","68","60.2","40","35.4","108","95.6"
"19564","21K097","3",2009,"All Students",134,"690","1","0.7","9","6.7","90","67.2","34","25.4","124","92.5"
"19565","21K097","3",2010,"All Students",123,"699","7","5.7","34","27.6","44","35.8","38","30.9","82","66.7"
"19566","21K097","3",2011,"All Students",102,"691","5","4.9","24","23.5","55","53.9","18","17.6","73","71.6"
"19567","21K097","3",2012,"All Students",124,"690","12","9.7","27","21.8","68","54.8","17","13.7","85","68.5"
"19568","21K097","4",2006,"All Students",148,"691","4","2.7","11","7.4","76","51.4","57","38.5","133","89.9"
"19569","21K097","4",2007,"All Students",132,"702","4","3","6","4.5","57","43.2","65","49.2","122","92.4"
"19570","21K097","4",2008,"All Students",117,"694","6","5.1","6","5.1","50","42.7","55","47","105","89.7"
"19571","21K097","4",2009,"All Students",129,"715","0","0","4","3.1","47","36.4","78","60.5","125","96.9"
"19572","21K097","4",2010,"All Students",144,"693","7","4.9","38","26.4","47","32.6","52","36.1","99","68.8"
"19573","21K097","4",2011,"All Students",123,"702","1","0.8","21","17.1","49","39.8","52","42.3","101","82.1"
"19574","21K097","4",2012,"All Students",109,"707","1","0.9","16","14.7","35","32.1","57","52.3","92","84.4"
"19575","21K097","5",2006,"All Students",137,"691","7","5.1","12","8.8","56","40.9","62","45.3","118","86.1"
"19576","21K097","5",2007,"All Students",142,"705","3","2.1","9","6.3","50","35.2","80","56.3","130","91.5"
"19577","21K097","5",2008,"All Students",133,"712","2","1.5","6","4.5","43","32.3","82","61.7","125","94"
"19578","21K097","5",2009,"All Students",116,"701","1","0.9","5","4.3","46","39.7","64","55.2","110","94.8"
"19579","21K097","5",2010,"All Students",135,"698","2","1.5","24","17.8","59","43.7","50","37","109","80.7"
"19580","21K097","5",2011,"All Students",137,"698","2","1.5","26","19","58","42.3","51","37.2","109","79.6"
"19581","21K097","5",2012,"All Students",129,"703","1","0.8","16","12.4","54","41.9","58","45","112","86.8"
"19582","21K097","All Grades",2006,"All Students",414,"","17","4.1","28","6.8","179","43.2","190","45.9","369","89.1"
"19583","21K097","All Grades",2007,"All Students",390,"","12","3.1","21","5.4","163","41.8","194","49.7","357","91.5"
"19584","21K097","All Grades",2008,"All Students",363,"","8","2.2","17","4.7","161","44.4","177","48.8","338","93.1"
"19585","21K097","All Grades",2009,"All Students",379,"","2","0.5","18","4.7","183","48.3","176","46.4","359","94.7"
"19586","21K097","All Grades",2010,"All Students",402,"","16","4","96","23.9","150","37.3","140","34.8","290","72.1"
"19587","21K097","All Grades",2011,"All Students",362,"697","8","2.2","71","19.6","162","44.8","121","33.4","283","78.2"
"19588","21K097","All Grades",2012,"All Students",362,"700","14","3.9","59","16.3","157","43.4","132","36.5","289","79.8"
"19589","21K098","6",2006,"All Students",332,"689","3","0.9","36","10.8","168","50.6","125","37.7","293","88.3"
"19590","21K098","6",2007,"All Students",372,"705","3","0.8","15","4","146","39.2","208","55.9","354","95.2"
"19591","21K098","6",2008,"All Students",305,"707","2","0.7","10","3.3","111","36.4","182","59.7","293","96.1"
"19592","21K098","6",2009,"All Students",390,"704","4","1","8","2.1","161","41.3","217","55.6","378","96.9"
"19593","21K098","6",2010,"All Students",410,"711","9","2.2","19","4.6","106","25.9","276","67.3","382","93.2"
"19594","21K098","6",2011,"All Students",424,"708","0","0","28","6.6","149","35.1","247","58.3","396","93.4"
"19595","21K098","6",2012,"All Students",425,"716","1","0.2","18","4.2","88","20.7","318","74.8","406","95.5"
"19596","21K098","7",2006,"All Students",308,"679","5","1.6","45","14.6","156","50.6","102","33.1","258","83.8"
"19597","21K098","7",2007,"All Students",320,"698","3","0.9","14","4.4","138","43.1","165","51.6","303","94.7"
"19598","21K098","7",2008,"All Students",349,"704","1","0.3","12","3.4","109","31.2","227","65","336","96.3"
"19599","21K098","7",2009,"All Students",296,"714","1","0.3","7","2.4","70","23.6","218","73.6","288","97.3"
"19600","21K098","7",2010,"All Students",380,"704","6","1.6","33","8.7","94","24.7","247","65","341","89.7"
"19601","21K098","7",2011,"All Students",398,"709","1","0.3","19","4.8","78","19.6","300","75.4","378","95"
"19602","21K098","7",2012,"All Students",412,"710","0","0","22","5.3","97","23.5","293","71.1","390","94.7"
"19603","21K098","8",2006,"All Students",370,"680","9","2.4","39","10.5","235","63.5","87","23.5","322","87"
"19604","21K098","8",2007,"All Students",298,"690","4","1.3","26","8.7","153","51.3","115","38.6","268","89.9"
"19605","21K098","8",2008,"All Students",315,"691","3","1","16","5.1","181","57.5","115","36.5","296","94"
"19606","21K098","8",2009,"All Students",347,"704","0","0","10","2.9","154","44.4","183","52.7","337","97.1"
"19607","21K098","8",2010,"All Students",298,"713","5","1.7","19","6.4","96","32.2","178","59.7","274","91.9"
"19608","21K098","8",2011,"All Students",374,"708","2","0.5","23","6.1","134","35.8","215","57.5","349","93.3"
"19609","21K098","8",2012,"All Students",388,"712","1","0.3","15","3.9","119","30.7","253","65.2","372","95.9"
"19610","21K098","All Grades",2006,"All Students",1010,"","17","1.7","120","11.9","559","55.3","314","31.1","873","86.4"
"19611","21K098","All Grades",2007,"All Students",990,"","10","1","55","5.6","437","44.1","488","49.3","925","93.4"
"19612","21K098","All Grades",2008,"All Students",969,"","6","0.6","38","3.9","401","41.4","524","54.1","925","95.5"
"19613","21K098","All Grades",2009,"All Students",1033,"","5","0.5","25","2.4","385","37.3","618","59.8","1003","97.1"
"19614","21K098","All Grades",2010,"All Students",1088,"","20","1.8","71","6.5","296","27.2","701","64.4","997","91.6"
"19615","21K098","All Grades",2011,"All Students",1196,"708","3","0.3","70","5.9","361","30.2","762","63.7","1123","93.9"
"19616","21K098","All Grades",2012,"All Students",1225,"713","2","0.2","55","4.5","304","24.8","864","70.5","1168","95.3"
"19617","21K099","3",2006,"All Students",67,"677","5","7.5","10","14.9","30","44.8","22","32.8","52","77.6"
"19618","21K099","3",2007,"All Students",76,"709","3","3.9","2","2.6","23","30.3","48","63.2","71","93.4"
"19619","21K099","3",2008,"All Students",71,"693","0","0","4","5.6","45","63.4","22","31","67","94.4"
"19620","21K099","3",2009,"All Students",81,"710","0","0","0","0","40","49.4","41","50.6","81","100"
"19621","21K099","3",2010,"All Students",75,"705","1","1.3","20","26.7","25","33.3","29","38.7","54","72"
"19622","21K099","3",2011,"All Students",71,"695","4","5.6","16","22.5","32","45.1","19","26.8","51","71.8"
"19623","21K099","3",2012,"All Students",71,"695","4","5.6","11","15.5","42","59.2","14","19.7","56","78.9"
"19624","21K099","4",2006,"All Students",78,"680","6","7.7","8","10.3","44","56.4","20","25.6","64","82.1"
"19625","21K099","4",2007,"All Students",74,"679","3","4.1","15","20.3","39","52.7","17","23","56","75.7"
"19626","21K099","4",2008,"All Students",76,"694","4","5.3","5","6.6","35","46.1","32","42.1","67","88.2"
"19627","21K099","4",2009,"All Students",66,"712","0","0","3","4.5","26","39.4","37","56.1","63","95.5"
"19628","21K099","4",2010,"All Students",81,"709","4","4.9","17","21","21","25.9","39","48.1","60","74.1"
"19629","21K099","4",2011,"All Students",73,"708","2","2.7","11","15.1","26","35.6","34","46.6","60","82.2"
"19630","21K099","4",2012,"All Students",74,"714","0","0","9","12.2","25","33.8","40","54.1","65","87.8"
"19631","21K099","5",2006,"All Students",85,"681","4","4.7","14","16.5","35","41.2","32","37.6","67","78.8"
"19632","21K099","5",2007,"All Students",87,"688","1","1.1","10","11.5","46","52.9","30","34.5","76","87.4"
"19633","21K099","5",2008,"All Students",69,"682","2","2.9","5","7.2","44","63.8","18","26.1","62","89.9"
"19634","21K099","5",2009,"All Students",72,"701","1","1.4","6","8.3","24","33.3","41","56.9","65","90.3"
"19635","21K099","5",2010,"All Students",75,"701","3","4","14","18.7","28","37.3","30","40","58","77.3"
"19636","21K099","5",2011,"All Students",87,"706","2","2.3","15","17.2","29","33.3","41","47.1","70","80.5"
"19637","21K099","5",2012,"All Students",82,"709","2","2.4","10","12.2","28","34.1","42","51.2","70","85.4"
"19638","21K099","6",2006,"All Students",119,"636","30","25.2","41","34.5","41","34.5","7","5.9","48","40.3"
"19639","21K099","6",2007,"All Students",90,"654","16","17.8","21","23.3","44","48.9","9","10","53","58.9"
"19640","21K099","6",2008,"All Students",83,"663","4","4.8","16","19.3","52","62.7","11","13.3","63","75.9"
"19641","21K099","6",2009,"All Students",61,"681","0","0","3","4.9","47","77","11","18","58","95.1"
"19642","21K099","6",2010,"All Students",75,"671","9","12","29","38.7","27","36","10","13.3","37","49.3"
"19643","21K099","6",2011,"All Students",69,"684","3","4.3","21","30.4","26","37.7","19","27.5","45","65.2"
"19644","21K099","6",2012,"All Students",102,"689","0","0","25","24.5","48","47.1","29","28.4","77","75.5"
"19645","21K099","7",2006,"All Students",116,"639","21","18.1","46","39.7","44","37.9","5","4.3","49","42.2"
"19646","21K099","7",2007,"All Students",118,"648","12","10.2","47","39.8","49","41.5","10","8.5","59","50"
"19647","21K099","7",2008,"All Students",87,"665","3","3.4","19","21.8","52","59.8","13","14.9","65","74.7"
"19648","21K099","7",2009,"All Students",86,"678","0","0","8","9.3","60","69.8","18","20.9","78","90.7"
"19649","21K099","7",2010,"All Students",67,"676","6","9","13","19.4","34","50.7","14","20.9","48","71.6"
"19650","21K099","7",2011,"All Students",78,"678","6","7.7","25","32.1","28","35.9","19","24.4","47","60.3"
"19651","21K099","7",2012,"All Students",81,"675","3","3.7","24","29.6","38","46.9","16","19.8","54","66.7"
"19652","21K099","8",2006,"All Students",102,"627","35","34.3","37","36.3","30","29.4","0","0","30","29.4"
"19653","21K099","8",2007,"All Students",119,"640","21","17.6","59","49.6","33","27.7","6","5","39","32.8"
"19654","21K099","8",2008,"All Students",117,"654","7","6","40","34.2","64","54.7","6","5.1","70","59.8"
"19655","21K099","8",2009,"All Students",94,"672","2","2.1","18","19.1","63","67","11","11.7","74","78.7"
"19656","21K099","8",2010,"All Students",97,"670","7","7.2","46","47.4","38","39.2","6","6.2","44","45.4"
"19657","21K099","8",2011,"All Students",80,"677","3","3.8","35","43.8","36","45","6","7.5","42","52.5"
"19658","21K099","8",2012,"All Students",88,"679","0","0","38","43.2","42","47.7","8","9.1","50","56.8"
"19659","21K099","All Grades",2006,"All Students",567,"","101","17.8","156","27.5","224","39.5","86","15.2","310","54.7"
"19660","21K099","All Grades",2007,"All Students",564,"","56","9.9","154","27.3","234","41.5","120","21.3","354","62.8"
"19661","21K099","All Grades",2008,"All Students",503,"","20","4","89","17.7","292","58.1","102","20.3","394","78.3"
"19662","21K099","All Grades",2009,"All Students",460,"","3","0.7","38","8.3","260","56.5","159","34.6","419","91.1"
"19663","21K099","All Grades",2010,"All Students",470,"","30","6.4","139","29.6","173","36.8","128","27.2","301","64"
"19664","21K099","All Grades",2011,"All Students",458,"691","20","4.4","123","26.9","177","38.6","138","30.1","315","68.8"
"19665","21K099","All Grades",2012,"All Students",498,"693","9","1.8","117","23.5","223","44.8","149","29.9","372","74.7"
"19666","21K100","3",2006,"All Students",107,"686","3","2.8","11","10.3","60","56.1","33","30.8","93","86.9"
"19667","21K100","3",2007,"All Students",115,"689","5","4.3","9","7.8","61","53","40","34.8","101","87.8"
"19668","21K100","3",2008,"All Students",106,"707","0","0","3","2.8","50","47.2","53","50","103","97.2"
"19669","21K100","3",2009,"All Students",96,"714","0","0","3","3.1","41","42.7","52","54.2","93","96.9"
"19670","21K100","3",2010,"All Students",118,"704","4","3.4","34","28.8","32","27.1","48","40.7","80","67.8"
"19671","21K100","3",2011,"All Students",123,"700","2","1.6","13","10.6","69","56.1","39","31.7","108","87.8"
"19672","21K100","3",2012,"All Students",94,"703","0","0","14","14.9","52","55.3","28","29.8","80","85.1"
"19673","21K100","4",2006,"All Students",101,"684","6","5.9","7","6.9","51","50.5","37","36.6","88","87.1"
"19674","21K100","4",2007,"All Students",115,"683","4","3.5","15","13","68","59.1","28","24.3","96","83.5"
"19675","21K100","4",2008,"All Students",110,"692","4","3.6","11","10","50","45.5","45","40.9","95","86.4"
"19676","21K100","4",2009,"All Students",106,"702","0","0","7","6.6","43","40.6","56","52.8","99","93.4"
"19677","21K100","4",2010,"All Students",101,"701","2","2","19","18.8","40","39.6","40","39.6","80","79.2"
"19678","21K100","4",2011,"All Students",118,"695","3","2.5","29","24.6","47","39.8","39","33.1","86","72.9"
"19679","21K100","4",2012,"All Students",123,"708","1","0.8","14","11.4","41","33.3","67","54.5","108","87.8"
"19680","21K100","5",2006,"All Students",110,"681","6","5.5","14","12.7","57","51.8","33","30","90","81.8"
"19681","21K100","5",2007,"All Students",98,"695","5","5.1","7","7.1","43","43.9","43","43.9","86","87.8"
"19682","21K100","5",2008,"All Students",113,"689","2","1.8","9","8","63","55.8","39","34.5","102","90.3"
"19683","21K100","5",2009,"All Students",113,"699","1","0.9","5","4.4","49","43.4","58","51.3","107","94.7"
"19684","21K100","5",2010,"All Students",102,"705","2","2","8","7.8","43","42.2","49","48","92","90.2"
"19685","21K100","5",2011,"All Students",104,"699","2","1.9","12","11.5","56","53.8","34","32.7","90","86.5"
"19686","21K100","5",2012,"All Students",117,"697","2","1.7","23","19.7","45","38.5","47","40.2","92","78.6"
"19687","21K100","All Grades",2006,"All Students",318,"","15","4.7","32","10.1","168","52.8","103","32.4","271","85.2"
"19688","21K100","All Grades",2007,"All Students",328,"","14","4.3","31","9.5","172","52.4","111","33.8","283","86.3"
"19689","21K100","All Grades",2008,"All Students",329,"","6","1.8","23","7","163","49.5","137","41.6","300","91.2"
"19690","21K100","All Grades",2009,"All Students",315,"","1","0.3","15","4.8","133","42.2","166","52.7","299","94.9"
"19691","21K100","All Grades",2010,"All Students",321,"","8","2.5","61","19","115","35.8","137","42.7","252","78.5"
"19692","21K100","All Grades",2011,"All Students",345,"698","7","2","54","15.7","172","49.9","112","32.5","284","82.3"
"19693","21K100","All Grades",2012,"All Students",334,"703","3","0.9","51","15.3","138","41.3","142","42.5","280","83.8"
"19694","21K101","3",2006,"All Students",118,"692","11","9.3","3","2.5","52","44.1","52","44.1","104","88.1"
"19695","21K101","3",2007,"All Students",129,"702","6","4.7","7","5.4","49","38","67","51.9","116","89.9"
"19696","21K101","3",2008,"All Students",125,"700","1","0.8","4","3.2","69","55.2","51","40.8","120","96"
"19697","21K101","3",2009,"All Students",131,"707","1","0.8","5","3.8","62","47.3","63","48.1","125","95.4"
"19698","21K101","3",2010,"All Students",131,"706","8","6.1","24","18.3","47","35.9","52","39.7","99","75.6"
"19699","21K101","3",2011,"All Students",143,"696","8","5.6","21","14.7","70","49","44","30.8","114","79.7"
"19700","21K101","3",2012,"All Students",143,"696","4","2.8","29","20.3","78","54.5","32","22.4","110","76.9"
"19701","21K101","4",2006,"All Students",118,"693","4","3.4","7","5.9","52","44.1","55","46.6","107","90.7"
"19702","21K101","4",2007,"All Students",122,"697","9","7.4","10","8.2","51","41.8","52","42.6","103","84.4"
"19703","21K101","4",2008,"All Students",126,"695","4","3.2","11","8.7","55","43.7","56","44.4","111","88.1"
"19704","21K101","4",2009,"All Students",127,"711","0","0","2","1.6","54","42.5","71","55.9","125","98.4"
"19705","21K101","4",2010,"All Students",131,"709","7","5.3","11","8.4","44","33.6","69","52.7","113","86.3"
"19706","21K101","4",2011,"All Students",133,"700","6","4.5","21","15.8","48","36.1","58","43.6","106","79.7"
"19707","21K101","4",2012,"All Students",157,"716","3","1.9","13","8.3","40","25.5","101","64.3","141","89.8"
"19708","21K101","5",2006,"All Students",133,"682","11","8.3","11","8.3","64","48.1","47","35.3","111","83.5"
"19709","21K101","5",2007,"All Students",122,"692","5","4.1","9","7.4","55","45.1","53","43.4","108","88.5"
"19710","21K101","5",2008,"All Students",123,"697","4","3.3","10","8.1","50","40.7","59","48","109","88.6"
"19711","21K101","5",2009,"All Students",130,"703","2","1.5","6","4.6","46","35.4","76","58.5","122","93.8"
"19712","21K101","5",2010,"All Students",129,"694","4","3.1","31","24","56","43.4","38","29.5","94","72.9"
"19713","21K101","5",2011,"All Students",130,"700","4","3.1","18","13.8","57","43.8","51","39.2","108","83.1"
"19714","21K101","5",2012,"All Students",132,"697","4","3","30","22.7","47","35.6","51","38.6","98","74.2"
"19715","21K101","All Grades",2006,"All Students",369,"","26","7","21","5.7","168","45.5","154","41.7","322","87.3"
"19716","21K101","All Grades",2007,"All Students",373,"","20","5.4","26","7","155","41.6","172","46.1","327","87.7"
"19717","21K101","All Grades",2008,"All Students",374,"","9","2.4","25","6.7","174","46.5","166","44.4","340","90.9"
"19718","21K101","All Grades",2009,"All Students",388,"","3","0.8","13","3.4","162","41.8","210","54.1","372","95.9"
"19719","21K101","All Grades",2010,"All Students",391,"","19","4.9","66","16.9","147","37.6","159","40.7","306","78.3"
"19720","21K101","All Grades",2011,"All Students",406,"699","18","4.4","60","14.8","175","43.1","153","37.7","328","80.8"
"19721","21K101","All Grades",2012,"All Students",432,"703","11","2.5","72","16.7","165","38.2","184","42.6","349","80.8"
"19722","21K121","3",2006,"All Students",21,"659","3","14.3","4","19","10","47.6","4","19","14","66.7"
"19723","21K121","3",2007,"All Students",24,"679","3","12.5","1","4.2","10","41.7","10","41.7","20","83.3"
"19724","21K121","3",2008,"All Students",16,"702","0","0","0","0","11","68.8","5","31.3","16","100"
"19725","21K121","3",2009,"All Students",22,"720","0","0","0","0","10","45.5","12","54.5","22","100"
"19726","21K121","3",2010,"All Students",23,"704","0","0","5","21.7","10","43.5","8","34.8","18","78.3"
"19727","21K121","3",2011,"All Students",28,"695","0","0","4","14.3","20","71.4","4","14.3","24","85.7"
"19728","21K121","3",2012,"All Students",26,"696","1","3.8","6","23.1","13","50","6","23.1","19","73.1"
"19729","21K121","4",2006,"All Students",19,"676","1","5.3","1","5.3","16","84.2","1","5.3","17","89.5"
"19730","21K121","4",2007,"All Students",22,"680","3","13.6","4","18.2","8","36.4","7","31.8","15","68.2"
"19731","21K121","4",2008,"All Students",18,"685","1","5.6","3","16.7","7","38.9","7","38.9","14","77.8"
"19732","21K121","4",2009,"All Students",19,"708","0","0","0","0","9","47.4","10","52.6","19","100"
"19733","21K121","4",2010,"All Students",23,"686","0","0","10","43.5","8","34.8","5","21.7","13","56.5"
"19734","21K121","4",2011,"All Students",28,"694","0","0","8","28.6","12","42.9","8","28.6","20","71.4"
"19735","21K121","4",2012,"All Students",30,"699","0","0","6","20","10","33.3","14","46.7","24","80"
"19736","21K121","5",2006,"All Students",32,"686","0","0","7","21.9","15","46.9","10","31.3","25","78.1"
"19737","21K121","5",2007,"All Students",20,"666","0","0","6","30","13","65","1","5","14","70"
"19738","21K121","5",2008,"All Students",19,"687","0","0","4","21.1","7","36.8","8","42.1","15","78.9"
"19739","21K121","5",2009,"All Students",17,"696","0","0","0","0","10","58.8","7","41.2","17","100"
"19740","21K121","5",2010,"All Students",18,"697","1","5.6","2","11.1","9","50","6","33.3","15","83.3"
"19741","21K121","5",2011,"All Students",21,"688","2","9.5","3","14.3","9","42.9","7","33.3","16","76.2"
"19742","21K121","5",2012,"All Students",31,"708","0","0","3","9.7","15","48.4","13","41.9","28","90.3"
"19743","21K121","6",2006,"All Students",32,"645","4","12.5","12","37.5","16","50","0","0","16","50"
